
 0.00000	0.00000
 1.50000	-0.96000
 2.50000	-1.22000
 5.00000	-1.64000
 7.50000	-1.84000
 10.00000	-1.96000
 15.00000	-2.00000
 20.00000	-1.96000
 30.00000	-1.48000
 40.00000	-0.70000
 50.00000	0.26000
 60.00000	1.44000
 70.00000	2.14000
 80.00000	2.14000
 90.00000	1.98000
 95.00000	1.24000
 100.00000	0.00000
